"subject_age","subject_race","subject_sex","lng","lat","violation_type","prob"
37,"hispanic","male",-111.8429695,33.4223802,"leaving_scene_of_an_accident_informing",0
37,"hispanic","male",-111.8429695,33.4223802,"reckless_driving",0.014
37,"hispanic","male",-111.8429695,33.4223802,"running_red_light_or_without_headlight",0.016
37,"hispanic","male",-111.8429695,33.4223802,"without_proper_documents_or_vehicle_defects",0.958
38,"white","female",-111.8745666,33.4121789,"distracted_driving",0
38,"white","female",-111.8745666,33.4121789,"leaving_scene_of_an_accident_informing",0
38,"white","female",-111.8745666,33.4121789,"reckless_driving",0.02
38,"white","female",-111.8745666,33.4121789,"running_red_light_or_without_headlight",0
38,"white","female",-111.8745666,33.4121789,"without_proper_documents_or_vehicle_defects",0.98
34,"hispanic","male",-111.8237147,33.4077906,"distracted_driving",0.002
34,"hispanic","male",-111.8237147,33.4077906,"leaving_scene_of_an_accident_informing",0
34,"hispanic","male",-111.8237147,33.4077906,"reckless_driving",0
34,"hispanic","male",-111.8237147,33.4077906,"running_red_light_or_without_headlight",0.992
34,"hispanic","male",-111.8237147,33.4077906,"without_proper_documents_or_vehicle_defects",0.006
37,"white","male",-111.8562969,33.4294195,"distracted_driving",0.032
37,"white","male",-111.8562969,33.4294195,"leaving_scene_of_an_accident_informing",0
37,"white","male",-111.8562969,33.4294195,"reckless_driving",0.264
37,"white","male",-111.8562969,33.4294195,"running_red_light_or_without_headlight",0.004
37,"white","male",-111.8562969,33.4294195,"without_proper_documents_or_vehicle_defects",0.7
23,"other","male",-111.8421029,33.3917087,"distracted_driving",1
23,"other","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
23,"other","male",-111.8421029,33.3917087,"reckless_driving",0
23,"other","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0
23,"other","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0
20,"white","male",-111.8138781,33.4405149,"distracted_driving",0
20,"white","male",-111.8138781,33.4405149,"leaving_scene_of_an_accident_informing",0
20,"white","male",-111.8138781,33.4405149,"reckless_driving",0.028
20,"white","male",-111.8138781,33.4405149,"running_red_light_or_without_headlight",0.964
20,"white","male",-111.8138781,33.4405149,"without_proper_documents_or_vehicle_defects",0.008
49,"other","male",-111.865311,33.4220406,"distracted_driving",0.002
49,"other","male",-111.865311,33.4220406,"leaving_scene_of_an_accident_informing",0
49,"other","male",-111.865311,33.4220406,"reckless_driving",0.092
49,"other","male",-111.865311,33.4220406,"running_red_light_or_without_headlight",0.16
49,"other","male",-111.865311,33.4220406,"without_proper_documents_or_vehicle_defects",0.746
34,"white","male",-111.8745666,33.4121789,"distracted_driving",0.02
34,"white","male",-111.8745666,33.4121789,"leaving_scene_of_an_accident_informing",0.002
34,"white","male",-111.8745666,33.4121789,"reckless_driving",0.768
34,"white","male",-111.8745666,33.4121789,"running_red_light_or_without_headlight",0
34,"white","male",-111.8745666,33.4121789,"without_proper_documents_or_vehicle_defects",0.21
50,"hispanic","male",-111.84185,33.3636766,"distracted_driving",0
50,"hispanic","male",-111.84185,33.3636766,"leaving_scene_of_an_accident_informing",0
50,"hispanic","male",-111.84185,33.3636766,"reckless_driving",0.874
50,"hispanic","male",-111.84185,33.3636766,"running_red_light_or_without_headlight",0
50,"hispanic","male",-111.84185,33.3636766,"without_proper_documents_or_vehicle_defects",0.126
61,"white","male",-111.771116,33.408159,"distracted_driving",0
61,"white","male",-111.771116,33.408159,"leaving_scene_of_an_accident_informing",0
61,"white","male",-111.771116,33.408159,"reckless_driving",0.014
61,"white","male",-111.771116,33.408159,"running_red_light_or_without_headlight",0.858
61,"white","male",-111.771116,33.408159,"without_proper_documents_or_vehicle_defects",0.128
55,"white","female",-111.7708915,33.4409352,"distracted_driving",0.002
55,"white","female",-111.7708915,33.4409352,"leaving_scene_of_an_accident_informing",0.002
55,"white","female",-111.7708915,33.4409352,"reckless_driving",0.996
55,"white","female",-111.7708915,33.4409352,"running_red_light_or_without_headlight",0
55,"white","female",-111.7708915,33.4409352,"without_proper_documents_or_vehicle_defects",0
19,"white","male",-111.7798029,33.4039428,"distracted_driving",0
19,"white","male",-111.7798029,33.4039428,"leaving_scene_of_an_accident_informing",0
19,"white","male",-111.7798029,33.4039428,"reckless_driving",0.364
19,"white","male",-111.7798029,33.4039428,"running_red_light_or_without_headlight",0.634
19,"white","male",-111.7798029,33.4039428,"without_proper_documents_or_vehicle_defects",0.002
30,"black","male",-111.8782182,33.3944415,"distracted_driving",0.086
30,"black","male",-111.8782182,33.3944415,"leaving_scene_of_an_accident_informing",0
30,"black","male",-111.8782182,33.3944415,"reckless_driving",0.102
30,"black","male",-111.8782182,33.3944415,"running_red_light_or_without_headlight",0.016
30,"black","male",-111.8782182,33.3944415,"without_proper_documents_or_vehicle_defects",0.796
53,"hispanic","male",-111.7913463,33.393529,"distracted_driving",0
53,"hispanic","male",-111.7913463,33.393529,"leaving_scene_of_an_accident_informing",1
53,"hispanic","male",-111.7913463,33.393529,"reckless_driving",0
53,"hispanic","male",-111.7913463,33.393529,"running_red_light_or_without_headlight",0
53,"hispanic","male",-111.7913463,33.393529,"without_proper_documents_or_vehicle_defects",0
37,"hispanic","male",-111.8564419,33.4221676,"distracted_driving",0.012
37,"hispanic","male",-111.8564419,33.4221676,"leaving_scene_of_an_accident_informing",0
37,"hispanic","male",-111.8564419,33.4221676,"reckless_driving",0.014
37,"hispanic","male",-111.8564419,33.4221676,"running_red_light_or_without_headlight",0.016
37,"hispanic","male",-111.8564419,33.4221676,"without_proper_documents_or_vehicle_defects",0.958
54,"white","male",-111.8401712,33.3899582,"distracted_driving",0
54,"white","male",-111.8401712,33.3899582,"leaving_scene_of_an_accident_informing",0
54,"white","male",-111.8401712,33.3899582,"reckless_driving",0
54,"white","male",-111.8401712,33.3899582,"running_red_light_or_without_headlight",0.842
54,"white","male",-111.8401712,33.3899582,"without_proper_documents_or_vehicle_defects",0.158
15,"white","female",-111.7360112,33.4518278,"distracted_driving",0
15,"white","female",-111.7360112,33.4518278,"leaving_scene_of_an_accident_informing",0
15,"white","female",-111.7360112,33.4518278,"reckless_driving",0
15,"white","female",-111.7360112,33.4518278,"running_red_light_or_without_headlight",1
15,"white","female",-111.7360112,33.4518278,"without_proper_documents_or_vehicle_defects",0
18,"white","female",-111.7883767,33.4064118,"distracted_driving",0
18,"white","female",-111.7883767,33.4064118,"leaving_scene_of_an_accident_informing",0
18,"white","female",-111.7883767,33.4064118,"reckless_driving",0
18,"white","female",-111.7883767,33.4064118,"running_red_light_or_without_headlight",0.994
18,"white","female",-111.7883767,33.4064118,"without_proper_documents_or_vehicle_defects",0.006
28,"hispanic","male",-111.8448933,33.407774,"distracted_driving",0
28,"hispanic","male",-111.8448933,33.407774,"leaving_scene_of_an_accident_informing",0
28,"hispanic","male",-111.8448933,33.407774,"reckless_driving",0.02
28,"hispanic","male",-111.8448933,33.407774,"running_red_light_or_without_headlight",0.13
28,"hispanic","male",-111.8448933,33.407774,"without_proper_documents_or_vehicle_defects",0.85
28,"white","male",-111.8405313,33.4057797,"distracted_driving",0
28,"white","male",-111.8405313,33.4057797,"leaving_scene_of_an_accident_informing",0
28,"white","male",-111.8405313,33.4057797,"reckless_driving",0
28,"white","male",-111.8405313,33.4057797,"running_red_light_or_without_headlight",0.85
28,"white","male",-111.8405313,33.4057797,"without_proper_documents_or_vehicle_defects",0.15
49,"hispanic","male",-111.8251335,33.3933413,"distracted_driving",0.002
49,"hispanic","male",-111.8251335,33.3933413,"leaving_scene_of_an_accident_informing",0
49,"hispanic","male",-111.8251335,33.3933413,"reckless_driving",0.122
49,"hispanic","male",-111.8251335,33.3933413,"running_red_light_or_without_headlight",0
49,"hispanic","male",-111.8251335,33.3933413,"without_proper_documents_or_vehicle_defects",0.876
23,"hispanic","male",-111.8588693,33.4161506,"distracted_driving",0
23,"hispanic","male",-111.8588693,33.4161506,"leaving_scene_of_an_accident_informing",0
23,"hispanic","male",-111.8588693,33.4161506,"reckless_driving",0.002
23,"hispanic","male",-111.8588693,33.4161506,"running_red_light_or_without_headlight",0.996
23,"hispanic","male",-111.8588693,33.4161506,"without_proper_documents_or_vehicle_defects",0.002
23,"black","female",-111.874293,33.428162,"distracted_driving",0
23,"black","female",-111.874293,33.428162,"leaving_scene_of_an_accident_informing",0.018
23,"black","female",-111.874293,33.428162,"reckless_driving",0.952
23,"black","female",-111.874293,33.428162,"running_red_light_or_without_headlight",0
23,"black","female",-111.874293,33.428162,"without_proper_documents_or_vehicle_defects",0.03
21,"white","male",-111.7875429,33.4517355,"distracted_driving",0
21,"white","male",-111.7875429,33.4517355,"leaving_scene_of_an_accident_informing",0
21,"white","male",-111.7875429,33.4517355,"reckless_driving",0.558
21,"white","male",-111.7875429,33.4517355,"running_red_light_or_without_headlight",0.014
21,"white","male",-111.7875429,33.4517355,"without_proper_documents_or_vehicle_defects",0.428
78,"white","female",-111.6904689,33.3940268,"distracted_driving",0
78,"white","female",-111.6904689,33.3940268,"leaving_scene_of_an_accident_informing",1
78,"white","female",-111.6904689,33.3940268,"reckless_driving",0
78,"white","female",-111.6904689,33.3940268,"running_red_light_or_without_headlight",0
78,"white","female",-111.6904689,33.3940268,"without_proper_documents_or_vehicle_defects",0
23,"white","female",-111.6586098,33.4368346,"distracted_driving",0.036
23,"white","female",-111.6586098,33.4368346,"leaving_scene_of_an_accident_informing",0
23,"white","female",-111.6586098,33.4368346,"reckless_driving",0
23,"white","female",-111.6586098,33.4368346,"running_red_light_or_without_headlight",0.956
23,"white","female",-111.6586098,33.4368346,"without_proper_documents_or_vehicle_defects",0.008
36,"white","male",-111.822961,33.405946,"distracted_driving",0.05
36,"white","male",-111.822961,33.405946,"leaving_scene_of_an_accident_informing",0
36,"white","male",-111.822961,33.405946,"reckless_driving",0.004
36,"white","male",-111.822961,33.405946,"running_red_light_or_without_headlight",0.02
36,"white","male",-111.822961,33.405946,"without_proper_documents_or_vehicle_defects",0.926
49,"black","male",-111.8421029,33.3917087,"distracted_driving",0.328
49,"black","male",-111.8421029,33.3917087,"leaving_scene_of_an_accident_informing",0
49,"black","male",-111.8421029,33.3917087,"reckless_driving",0
49,"black","male",-111.8421029,33.3917087,"running_red_light_or_without_headlight",0.002
49,"black","male",-111.8421029,33.3917087,"without_proper_documents_or_vehicle_defects",0.67
42,"white","male",-111.7996578,33.4515654,"distracted_driving",0.01
42,"white","male",-111.7996578,33.4515654,"leaving_scene_of_an_accident_informing",0
42,"white","male",-111.7996578,33.4515654,"reckless_driving",0.046
42,"white","male",-111.7996578,33.4515654,"running_red_light_or_without_headlight",0.13
42,"white","male",-111.7996578,33.4515654,"without_proper_documents_or_vehicle_defects",0.814
20,"white","male",-111.840005,33.4296783,"distracted_driving",0
20,"white","male",-111.840005,33.4296783,"leaving_scene_of_an_accident_informing",0
20,"white","male",-111.840005,33.4296783,"reckless_driving",0.938
20,"white","male",-111.840005,33.4296783,"running_red_light_or_without_headlight",0
20,"white","male",-111.840005,33.4296783,"without_proper_documents_or_vehicle_defects",0.062
23,"hispanic","female",-111.7772126,33.4517968,"distracted_driving",0
23,"hispanic","female",-111.7772126,33.4517968,"leaving_scene_of_an_accident_informing",0
23,"hispanic","female",-111.7772126,33.4517968,"reckless_driving",0.314
23,"hispanic","female",-111.7772126,33.4517968,"running_red_light_or_without_headlight",0.008
23,"hispanic","female",-111.7772126,33.4517968,"without_proper_documents_or_vehicle_defects",0.678
20,"white","male",-111.8746095,33.3937816,"distracted_driving",0.708
20,"white","male",-111.8746095,33.3937816,"leaving_scene_of_an_accident_informing",0
20,"white","male",-111.8746095,33.3937816,"reckless_driving",0.288
20,"white","male",-111.8746095,33.3937816,"running_red_light_or_without_headlight",0.004
20,"white","male",-111.8746095,33.3937816,"without_proper_documents_or_vehicle_defects",0
34,"white","female",-111.7535917,33.4155773,"distracted_driving",0
34,"white","female",-111.7535917,33.4155773,"leaving_scene_of_an_accident_informing",0.02
34,"white","female",-111.7535917,33.4155773,"reckless_driving",0.008
34,"white","female",-111.7535917,33.4155773,"running_red_light_or_without_headlight",0.006
34,"white","female",-111.7535917,33.4155773,"without_proper_documents_or_vehicle_defects",0.966
25,"other","male",-111.831218,33.4386835,"distracted_driving",0.002
25,"other","male",-111.831218,33.4386835,"leaving_scene_of_an_accident_informing",0
25,"other","male",-111.831218,33.4386835,"reckless_driving",0.146
25,"other","male",-111.831218,33.4386835,"running_red_light_or_without_headlight",0.208
25,"other","male",-111.831218,33.4386835,"without_proper_documents_or_vehicle_defects",0.644
18,"white","male",-111.7664873,33.4155264,"distracted_driving",0
18,"white","male",-111.7664873,33.4155264,"leaving_scene_of_an_accident_informing",0
18,"white","male",-111.7664873,33.4155264,"reckless_driving",0.954
18,"white","male",-111.7664873,33.4155264,"running_red_light_or_without_headlight",0
18,"white","male",-111.7664873,33.4155264,"without_proper_documents_or_vehicle_defects",0.046
20,"hispanic","male",-111.8398484,33.4514524,"distracted_driving",0
20,"hispanic","male",-111.8398484,33.4514524,"leaving_scene_of_an_accident_informing",0
20,"hispanic","male",-111.8398484,33.4514524,"reckless_driving",0.888
20,"hispanic","male",-111.8398484,33.4514524,"running_red_light_or_without_headlight",0
20,"hispanic","male",-111.8398484,33.4514524,"without_proper_documents_or_vehicle_defects",0.112
37,"white","male",-111.8053034,33.4152105,"distracted_driving",0.05
37,"white","male",-111.8053034,33.4152105,"leaving_scene_of_an_accident_informing",0
37,"white","male",-111.8053034,33.4152105,"reckless_driving",0
37,"white","male",-111.8053034,33.4152105,"running_red_light_or_without_headlight",0.016
37,"white","male",-111.8053034,33.4152105,"without_proper_documents_or_vehicle_defects",0.934
